ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1801	"ENSG00000165271.12"	"NOL6"	chr9	-	33469204	33470189	33469204	33469339	33470009	33470189	1801	6,0	1,3	2,3	0,0	197	99	0.101586567395	1.0	0.751,0.0	1.0,1.0	-0.625
1802	"ENSG00000185189.11"	"NRBP2"	chr8	-	144921054	144921290	144921054	144921110	144921188	144921290	1802	3,6	27,14	3,2	17,11	176	99	0.747470634019	1.0	0.059,0.194	0.09,0.093	0.035
1803	"ENSG00000185189.11"	"NRBP2"	chr8	-	144917831	144918038	144917831	144917900	144917989	144918038	1803	3,7	7,10	1,1	3,2	187	99	0.616878673615	1.0	0.185,0.27	0.15,0.209	0.048
1804	"ENSG00000185189.11"	"NRBP2"	chr8	-	144921680	144922202	144921680	144921997	144922100	144922202	1804	14,15	67,67	21,15	76,48	197	99	0.332864780233	1.0	0.095,0.101	0.122,0.136	-0.031
1805	"ENSG00000185189.11"	"NRBP2"	chr8	-	144917989	144918200	144917989	144918045	144918136	144918200	1805	1,2	9,9	1,1	12,6	189	99	0.781444109423	1.0	0.055,0.104	0.042,0.08	0.019
1806	"ENSG00000185189.11"	"NRBP2"	chr8	-	144921680	144921997	144921680	144921721	144921907	144921997	1806	20,26	21,17	23,12	21,14	197	99	0.619450014536	1.0	0.324,0.435	0.355,0.301	0.052
1808	"ENSG00000140464.15"	"PML"	chr15	+	74326818	74328735	74326818	74326871	74327512	74328735	1808	57,53	23,12	52,33	14,9	197	99	0.680138184011	1.0	0.555,0.689	0.651,0.648	-0.027
1809	"ENSG00000160741.12"	"CRTC2"	chr1	-	153927348	153927642	153927348	153927465	153927540	153927642	1809	7,16	41,34	8,4	33,21	173	99	0.57868584086	1.0	0.089,0.212	0.122,0.098	0.04
180	"ENSG00000182173.8"	"TSEN54"	chr17	+	73512826	73513153	73512826	73512991	73513089	73513153	180	0,0	2,6	1,1	7,6	196	99	1	1.0	0.0,0.0	0.067,0.078	-0.073
1810	"ENSG00000160741.12"	"CRTC2"	chr1	-	153923735	153924572	153923735	153924142	153924331	153924572	1810	16,37	0,1	27,14	5,2	197	99	0.0553465271813	1.0	1.0,0.949	0.731,0.779	0.219
1811	"ENSG00000147465.7"	"STAR"	chr8	-	38005717	38006272	38005717	38005845	38006158	38006272	1811	6,1	186,172	8,7	179,155	197	99	0.0936256467902	1.0	0.016,0.003	0.022,0.022	-0.012
1813	"ENSG00000147130.10"	"ZMYM3"	chrX	-	70467194	70467756	70467194	70467360	70467583	70467756	1813	0,3	44,40	3,1	44,29	197	99	0.613078202054	1.0	0.0,0.036	0.033,0.017	-0.007
1814	"ENSG00000130713.11"	"EXOSC2"	chr9	+	133572968	133573638	133572968	133573014	133573548	133573638	1814	17,14	31,25	13,11	29,21	197	99	0.716617898914	1.0	0.216,0.22	0.184,0.208	0.022
1816	"ENSG00000168067.7"	"MAP4K2"	chr11	-	64564746	64565006	64564746	64564852	64564972	64565006	1816	5,6	44,32	8,5	33,19	197	99	0.228097549538	1.0	0.054,0.086	0.109,0.117	-0.043
181	"ENSG00000149806.6"	"FAU"	chr11	-	64889210	64889529	64889210	64889293	64889519	64889529	181	1,22	0,1	11,6	0,0	197	99	1	1.0	1.0,0.917	1.0,1.0	-0.041
1821	"ENSG00000214279.8"	"RP11-108K14.4"	chr10	+	135278109	135278678	135278109	135278434	135278609	135278678	1821	42,12	0,0	26,16	1,0	197	99	1	1.0	1.0,1.0	0.929,1.0	0.035
1822	"ENSG00000214279.8"	"RP11-108K14.4"	chr10	+	135270782	135272830	135270782	135272160	135272524	135272830	1822	34,19	0,1	26,14	2,1	197	99	0.300070422965	1.0	1.0,0.905	0.867,0.876	0.081
1829	"ENSG00000161904.7"	"LEMD2"	chr6	-	33746018	33747956	33746018	33746164	33747876	33747956	1829	4,2	54,74	3,2	50,39	197	99	0.685987371638	1.0	0.036,0.013	0.029,0.025	-0.003
182	"ENSG00000172232.5"	"AZU1"	chr19	+	830707	832017	830707	830941	831715	832017	182	1,10	0,1	5,4	1,0	197	99	0.909496329777	1.0	1.0,0.834	0.715,1.0	0.06
1833	"ENSG00000206560.6"	"ANKRD28"	chr3	-	15727508	15727816	15727508	15727626	15727728	15727816	1833	0,0	108,118	1,1	109,95	197	99	1	1.0	0.0,0.0	0.005,0.005	-0.005
1834	"ENSG00000112062.6"	"MAPK14"	chr6	+	35995546	35996050	35995546	35995649	35995967	35996050	1834	37,38	0,0	23,19	0,1	197	99	0.31785454673	1.0	1.0,1.0	1.0,0.905	0.047
1835	"ENSG00000264538.2"	"SUZ12P"	chr17	+	29095851	29096082	29095851	29095885	29096018	29096082	1835	91,107	6,2	98,77	8,4	197	99	0.298342206705	1.0	0.884,0.964	0.86,0.906	0.041
1836	"ENSG00000264538.2"	"SUZ12P"	chr17	+	29095851	29096082	29095851	29095871	29096018	29096082	1836	65,61	0,0	69,58	0,1	197	99	0.744462463598	1.0	1.0,1.0	1.0,0.967	0.016
1837	"ENSG00000264538.2"	"SUZ12P"	chr17	+	29061873	29062115	29061873	29061961	29062050	29062115	1837	3,15	9,16	1,1	1,1	187	99	0.496793559571	1.0	0.15,0.332	0.346,0.346	-0.105
1838	"ENSG00000105699.12"	"LSR"	chr19	+	35757581	35757870	35757581	35757641	35757738	35757870	1838	19,9	94,98	16,9	80,60	195	99	0.492991682813	1.0	0.093,0.045	0.092,0.071	-0.012
1839	"ENSG00000105699.12"	"LSR"	chr19	+	35757581	35757870	35757581	35757641	35757741	35757870	1839	106,104	21,10	94,69	15,10	197	99	0.84328725837	1.0	0.717,0.839	0.759,0.776	0.01
1841	"ENSG00000121741.12"	"ZMYM2"	chr13	+	20567202	20568059	20567202	20567704	20567965	20568059	1841	38,54	23,13	52,32	15,11	197	99	0.560893835394	1.0	0.454,0.676	0.635,0.594	-0.049
1842	"ENSG00000115694.10"	"STK25"	chr2	-	242438671	242439387	242438671	242438829	242439303	242439387	1842	1,61	0,2	27,47	0,0	197	99	1	1.0	1.0,0.939	1.0,1.0	-0.03
1844	"ENSG00000115694.10"	"STK25"	chr2	-	242438821	242439696	242438821	242438924	242439587	242439696	1844	8,45	2,0	27,26	0,0	197	99	0.766214653897	1.0	0.668,1.0	1.0,1.0	-0.166
1846	"ENSG00000092330.11"	"TINF2"	chr14	-	24708848	24709361	24708848	24709137	24709269	24709361	1846	72,75	2,2	60,41	3,3	197	99	0.253048073414	1.0	0.948,0.95	0.91,0.873	0.057
1848	"ENSG00000059691.7"	"PET112"	chr4	-	152624330	152625047	152624330	152624452	152625002	152625047	1848	22,8	1,3	10,7	1,1	197	99	0.707481274347	1.0	0.917,0.573	0.834,0.779	-0.061
184	"ENSG00000129951.14"	"LPPR3"	chr19	-	814433	814749	814433	814607	814691	814749	184	7,3	29,16	6,4	33,18	182	99	0.786027728806	1.0	0.116,0.093	0.09,0.108	0.006
1852	"ENSG00000007372.16"	"PAX6"	chr11	-	31822238	31823324	31822238	31822404	31823108	31823324	1852	0,0	1,2	2,1	3,2	197	99	1	1.0	0.0,0.0	0.251,0.201	-0.226
1855	"ENSG00000156873.11"	"PHKG2"	chr16	+	30762426	30762924	30762426	30762602	30762869	30762924	1855	79,112	36,27	96,66	20,15	197	99	0.16160965342	1.0	0.524,0.676	0.707,0.689	-0.098
1856	"ENSG00000156873.11"	"PHKG2"	chr16	+	30762426	30762924	30762426	30762538	30762869	30762924	1856	80,77	1,3	75,53	3,2	197	99	0.553796792569	1.0	0.976,0.928	0.926,0.93	0.024
1858	"ENSG00000233325.3"	"MIPEPP3"	chr13	+	21875557	21875757	21875557	21875594	21875620	21875757	1858	0,0	0,1	1,0	0,0	124	99	1	1.0	NA,0.0	1.0,NA	-1.0
185	"ENSG00000129951.14"	"LPPR3"	chr19	-	821484	821967	821484	821585	821914	821967	185	6,2	19,15	6,2	14,9	197	99	0.471645258997	1.0	0.137,0.063	0.177,0.1	-0.039
1860	"ENSG00000118046.10"	"STK11"	chr19	+	1221211	1222005	1221211	1221339	1221947	1222005	1860	8,2	97,73	6,3	93,59	197	99	0.912962638122	1.0	0.04,0.014	0.031,0.025	-0.001
1861	"ENSG00000118046.10"	"STK11"	chr19	+	1220371	1220716	1220371	1220504	1220579	1220716	1861	10,7	61,36	6,3	43,22	173	99	0.772410516087	1.0	0.086,0.1	0.074,0.072	0.02
1864	"ENSG00000082269.12"	"FAM135A"	chr6	+	71234633	71236401	71234633	71234894	71235566	71236401	1864	6,21	1,0	22,18	1,1	197	99	0.66946676091	1.0	0.751,1.0	0.917,0.9	-0.033
1865	"ENSG00000204316.8"	"MRPL38"	chr17	-	73900302	73900800	73900302	73900394	73900620	73900800	1865	8,23	2,3	11,7	1,1	197	99	0.658591741816	1.0	0.668,0.794	0.847,0.779	-0.082
1866	"ENSG00000130813.13"	"C19orf66"	chr19	+	10200122	10200371	10200122	10200199	10200332	10200371	1866	11,12	0,1	10,7	1,0	197	99	0.796936612511	1.0	1.0,0.858	0.834,1.0	0.012
1867	"ENSG00000130813.13"	"C19orf66"	chr19	+	10201925	10202306	10201925	10202029	10202259	10202306	1867	16,27	1,2	35,22	2,1	197	99	0.703149543263	1.0	0.889,0.872	0.898,0.917	-0.027
1868	"ENSG00000130813.13"	"C19orf66"	chr19	+	10201925	10202306	10201925	10202029	10202151	10202306	1868	7,15	4,2	18,13	5,3	197	99	0.747847421296	1.0	0.468,0.79	0.644,0.685	-0.036
1869	"ENSG00000130813.13"	"C19orf66"	chr19	+	10199982	10200199	10199982	10200054	10200154	10200199	1869	0,4	2,1	5,3	0,1	197	99	0.457832920953	1.0	0.0,0.668	1.0,0.601	-0.466
1870	"ENSG00000130813.13"	"C19orf66"	chr19	+	10199786	10200054	10199786	10199884	10199982	10200054	1870	6,14	5,5	13,8	7,4	196	99	0.967025982874	1.0	0.377,0.586	0.484,0.503	-0.012
1871	"ENSG00000130813.13"	"C19orf66"	chr19	+	10199982	10200371	10199982	10200054	10200332	10200371	1871	5,7	5,2	12,7	5,3	197	99	0.639823897076	1.0	0.334,0.638	0.547,0.54	-0.058
1873	"ENSG00000160796.12"	"NBEAL2"	chr3	+	47045661	47045883	47045661	47045700	47045853	47045883	1873	103,165	1,0	23,24	0,0	197	99	1	1.0	0.981,1.0	1.0,1.0	-0.01
1874	"ENSG00000160796.12"	"NBEAL2"	chr3	+	47045853	47046080	47045853	47045883	47045984	47046080	1874	1,13	10,102	4,4	26,24	197	99	0.471038304703	1.0	0.048,0.06	0.072,0.077	-0.02
1876	"ENSG00000160796.12"	"NBEAL2"	chr3	+	47048730	47049187	47048730	47048840	47049014	47049187	1876	82,72	66,84	80,58	59,40	197	99	0.148222971589	1.0	0.384,0.301	0.405,0.422	-0.071
1877	"ENSG00000160796.12"	"NBEAL2"	chr3	+	47045661	47045883	47045661	47045700	47045787	47045883	1877	133,247	1,0	34,41	0,0	185	99	0.448841327348	1.0	0.986,1.0	1.0,1.0	-0.007
1883	"ENSG00000056736.5"	"IL17RB"	chr3	+	53891642	53892845	53891642	53891717	53892745	53892845	1883	0,3	1,0	2,2	1,1	197	99	0.662614892538	1.0	0.0,1.0	0.501,0.501	-0.001
1884	"ENSG00000242612.2"	"DECR2"	chr16	+	456684	456952	456684	456833	456889	456952	1884	9,7	6,8	6,5	5,4	154	99	0.939213563446	1.0	0.491,0.36	0.435,0.446	-0.015
1885	"ENSG00000242612.2"	"DECR2"	chr16	+	456345	456833	456345	456397	456684	456833	1885	8,7	0,1	7,5	2,2	197	99	0.289876366309	1.0	1.0,0.779	0.638,0.557	0.292
1890	"ENSG00000172534.9"	"HCFC1"	chrX	-	153225252	153225612	153225252	153225310	153225553	153225612	1890	118,202	1,0	115,123	0,0	197	99	0.784971053091	1.0	0.983,1.0	1.0,1.0	-0.008
1891	"ENSG00000172534.9"	"HCFC1"	chrX	-	153225252	153225612	153225252	153225346	153225580	153225612	1891	154,285	2,0	7,11	0,0	197	99	1	1.0	0.975,1.0	1.0,1.0	-0.012
1893	"ENSG00000172534.9"	"HCFC1"	chrX	-	153225252	153225612	153225252	153225346	153225553	153225612	1893	254,228	0,0	230,163	1,1	197	99	0.408190632258	1.0	1.0,1.0	0.991,0.988	0.01
1894	"ENSG00000160055.15"	"TMEM234"	chr1	-	32680736	32681396	32680736	32680817	32681273	32681396	1894	8,6	3,0	5,3	2,1	197	99	0.628583517791	1.0	0.573,1.0	0.557,0.601	0.208
1895	"ENSG00000160055.15"	"TMEM234"	chr1	-	32681797	32682952	32681797	32682548	32682859	32682952	1895	13,5	7,3	8,5	7,6	197	99	0.346930880366	1.0	0.483,0.456	0.365,0.295	0.14
1896	"ENSG00000011295.11"	"TTC19"	chr17	+	15929853	15932100	15929853	15930016	15930687	15932100	1896	4,8	131,109	12,8	125,92	197	99	0.133456879691	1.0	0.015,0.036	0.046,0.042	-0.018
1897	"ENSG00000076924.7"	"XAB2"	chr19	-	7690765	7691156	7690765	7690930	7691021	7691156	1897	15,3	99,110	10,5	84,61	189	99	0.578126943532	1.0	0.074,0.014	0.059,0.041	-0.006
1898	"ENSG00000076924.7"	"XAB2"	chr19	-	7685160	7685555	7685160	7685332	7685432	7685555	1898	8,9	143,117	10,6	113,83	197	99	0.530939113095	1.0	0.027,0.037	0.043,0.035	-0.007
18	"ENSG00000171163.11"	"ZNF692"	chr1	-	249149756	249150145	249149756	249149834	249149923	249150145	18	115,109	104,100	119,69	109,66	187	99	0.900466441031	1.0	0.369,0.366	0.366,0.356	0.007
1900	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21832285	21832983	21832285	21832450	21832873	21832983	1900	3,26	0,2	12,9	0,0	197	99	1	1.0	1.0,0.867	1.0,1.0	-0.067
1901	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21832285	21832983	21832285	21832390	21832873	21832983	1901	6,3	43,33	8,4	31,17	197	99	0.124723976885	1.0	0.066,0.044	0.115,0.106	-0.056
1903	"ENSG00000215012.4"	"C22orf29"	chr22	-	19841965	19842409	19841965	19842062	19842169	19842409	1903	10,53	0,0	25,17	1,0	197	99	1	1.0	1.0,1.0	0.926,1.0	0.037
1907	"ENSG00000140416.15"	"TPM1"	chr15	+	63353396	63354476	63353396	63353472	63354413	63354476	1907	25,7	106,118	17,11	107,79	197	99	0.818684125307	1.0	0.106,0.029	0.074,0.065	-0.002
1909	"ENSG00000011132.7"	"APBA3"	chr19	-	3751186	3751551	3751186	3751327	3751431	3751551	1909	3,1	8,4	2,1	4,3	197	99	0.673493495867	1.0	0.159,0.112	0.201,0.143	-0.036
190	"ENSG00000197993.3"	"KEL"	chr7	-	142651393	142651630	142651393	142651459	142651551	142651630	190	0,13	0,1	6,7	17,20	190	99	1	1.0	NA,0.871	0.155,0.154	0.717
1911	"ENSG00000221968.4"	"FADS3"	chr11	-	61643830	61645687	61643830	61644435	61645626	61645687	1911	208,207	1,2	202,137	3,1	197	99	0.541116064931	1.0	0.991,0.981	0.971,0.986	0.008
1912	"ENSG00000221968.4"	"FADS3"	chr11	-	61643830	61644435	61643830	61643927	61644337	61644435	1912	229,213	55,75	210,144	59,42	197	99	0.897457621948	1.0	0.677,0.588	0.641,0.633	-0.004
1914	"ENSG00000221968.4"	"FADS3"	chr11	-	61643830	61644435	61643830	61643951	61644337	61644435	1914	202,129	1,0	144,125	0,0	197	99	0.873044046295	1.0	0.99,1.0	1.0,1.0	-0.005
1916	"ENSG00000188976.6"	"NOC2L"	chr1	-	889383	889903	889383	889462	889843	889903	1916	38,48	0,4	37,31	2,1	197	99	0.724253690284	1.0	1.0,0.858	0.903,0.94	0.008
1917	"ENSG00000188976.6"	"NOC2L"	chr1	-	880702	880942	880702	880802	880897	880942	1917	0,16	0,1	5,3	2,3	193	99	1	1.0	NA,0.891	0.562,0.339	0.441
1918	"ENSG00000239665.4"	"RP11-295P9.3"	chr10	+	13696352	13697482	13696352	13696427	13697377	13697482	1918	5,1	13,23	2,1	15,9	197	99	0.624804858477	1.0	0.162,0.021	0.063,0.053	0.034
1920	"ENSG00000058673.11"	"ZC3H11A"	chr1	+	203765420	203765729	203765420	203765482	203765578	203765729	1920	345,287	3,3	259,196	2,2	194	99	0.905994413102	1.0	0.983,0.98	0.985,0.98	-0.001
1922	"ENSG00000179632.5"	"MAF1"	chr8	+	145161245	145161577	145161245	145161367	145161457	145161577	1922	44,33	260,264	30,22	256,190	188	99	0.30752284902	1.0	0.082,0.062	0.058,0.057	0.015
1925	"ENSG00000081154.7"	"PCNP"	chr3	+	101298432	101298848	101298432	101298537	101298633	101298848	1925	13,44	0,4	27,29	0,0	194	99	0.442473867198	1.0	1.0,0.849	1.0,1.0	-0.076
1926	"ENSG00000062822.8"	"POLD1"	chr19	+	50905255	50905630	50905255	50905381	50905461	50905630	1926	21,6	31,54	12,9	34,23	178	99	0.690179087445	1.0	0.274,0.058	0.164,0.179	-0.005
1927	"ENSG00000062822.8"	"POLD1"	chr19	+	50918980	50919785	50918980	50919083	50919652	50919785	1927	23,21	104,76	32,21	114,78	197	99	0.65818939006	1.0	0.1,0.122	0.124,0.119	-0.01
1928	"ENSG00000105193.4"	"RPS16"	chr19	-	39924161	39924401	39924161	39924198	39924304	39924401	1928	6150,6158	5,8	5358,4064	3,2	197	99	1	1.0	0.998,0.997	0.999,0.999	-0.001
1929	"ENSG00000105193.4"	"RPS16"	chr19	-	39924161	39924401	39924161	39924209	39924304	39924401	1929	23,18	4807,4868	27,18	4234,3086	193	99	1	1.0	0.002,0.002	0.003,0.003	-0.001
1930	"ENSG00000105193.4"	"RPS16"	chr19	-	39924304	39926348	39924304	39924401	39926297	39926348	1930	3578,3722	154,110	3158,2347	108,71	197	99	0.466600676023	1.0	0.921,0.944	0.936,0.943	-0.007
1931	"ENSG00000105193.4"	"RPS16"	chr19	-	39924304	39926348	39924304	39924401	39926246	39926348	1931	97,89	3732,4443	85,45	3800,2797	197	99	0.48708957226	1.0	0.013,0.01	0.011,0.008	0.002
1932	"ENSG00000105193.4"	"RPS16"	chr19	-	39923862	39924209	39923862	39924058	39924161	39924209	1932	21,26	6429,6980	26,19	5966,4377	197	99	1	1.0	0.002,0.002	0.002,0.002	0.0
1933	"ENSG00000176020.7"	"AMIGO3"	chr3	-	49760686	49760901	49760686	49760735	49760824	49760901	1933	0,0	36,29	1,1	15,13	187	99	0.0756977840158	1.0	0.0,0.0	0.034,0.039	-0.037
1935	"ENSG00000197043.9"	"ANXA6"	chr5	-	150518238	150519008	150518238	150518352	150518913	150519008	1935	0,1	18,20	0,0	4,8	197	99	1	1.0	0.0,0.025	0.0,0.0	0.013
1936	"ENSG00000214331.4"	"RP11-252A24.2"	chr16	-	74385937	74386276	74385937	74386101	74386194	74386276	1936	1,0	2,7	1,1	5,5	191	99	0.685430363883	1.0	0.206,0.0	0.094,0.094	0.009
1937	"ENSG00000103174.7"	"NAGPA"	chr16	-	5077135	5077380	5077135	5077199	5077278	5077380	1937	5,4	12,12	3,3	10,8	177	99	0.933712856344	1.0	0.189,0.157	0.144,0.173	0.015
1941	"ENSG00000127481.10"	"UBR4"	chr1	-	19407842	19408734	19407842	19408067	19408552	19408734	1941	55,40	0,0	54,39	2,2	197	99	0.275254171219	1.0	1.0,1.0	0.931,0.907	0.081
1943	"ENSG00000185246.13"	"PRPF39"	chr14	+	45565305	45566208	45565305	45565431	45566089	45566208	1943	31,12	62,43	23,16	38,29	197	99	0.210334751265	1.0	0.201,0.123	0.233,0.217	-0.063
1944	"ENSG00000185246.13"	"PRPF39"	chr14	+	45565626	45565961	45565626	45565695	45565798	45565961	1944	47,46	5,6	35,25	2,1	197	99	0.36370949086	1.0	0.825,0.794	0.898,0.926	-0.103
1947	"ENSG00000148337.15"	"CIZ1"	chr9	-	130941395	130941694	130941395	130941534	130941651	130941694	1947	1293,308	0,2	751,692	0,0	197	99	1	1.0	1.0,0.987	1.0,1.0	-0.006
1948	"ENSG00000148337.15"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941171	130941351	130941694	1948	100,825	0,2	509,351	1,0	197	99	1	1.0	1.0,0.995	0.996,1.0	-0.0
1949	"ENSG00000148337.15"	"CIZ1"	chr9	-	130952795	130952989	130952795	130952880	130952966	130952989	1949	0,6	1,0	3,3	0,0	184	99	0.0795307125904	1.0	0.0,1.0	1.0,1.0	-0.5
1950	"ENSG00000148337.15"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941351	130941694	1950	719,698	48,71	659,415	84,51	197	99	0.0154143656485	1.0	0.883,0.832	0.798,0.804	0.056
1951	"ENSG00000148337.15"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941522	130941694	1951	1282,1142	0,4	1068,731	1,1	197	99	1	1.0	1.0,0.993	0.998,0.997	-0.001
1952	"ENSG00000148337.15"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941267	130941694	1952	758,694	5,8	668,431	5,3	182	99	0.785352841825	1.0	0.988,0.979	0.986,0.987	-0.003
1953	"ENSG00000163682.11"	"RPL9"	chr4	-	39459813	39460060	39459813	39459929	39460013	39460060	1953	22,6	13990,10738	14,11	12306,9885	182	99	1	1.0	0.001,0.0	0.001,0.001	-0.001
1954	"ENSG00000163682.11"	"RPL9"	chr4	-	39458025	39459301	39458025	39458158	39459138	39459301	1954	7,34	0,0	16,13	1,0	197	99	1	1.0	1.0,1.0	0.889,1.0	0.055
1955	"ENSG00000163682.11"	"RPL9"	chr4	-	39458025	39459301	39458025	39458158	39459205	39459301	1955	14,21	5932,6511	19,11	6554,5052	197	99	1	1.0	0.001,0.002	0.001,0.001	0.001
1957	"ENSG00000155506.12"	"LARP1"	chr5	+	154173187	154173384	154173187	154173283	154173359	154173384	1957	0,0	312,137	1,0	148,138	174	99	1	1.0	0.0,0.0	0.004,0.0	-0.002
1958	"ENSG00000260669.2"	"AL136419.6"	chr14	-	24684757	24685003	24684757	24684868	24684942	24685003	1958	4,6	7,7	3,3	8,4	172	99	0.68420356413	1.0	0.247,0.33	0.178,0.302	0.048
1961	"ENSG00000187801.10"	"ZFP69B"	chr1	+	40922616	40923111	40922616	40922743	40923015	40923111	1961	8,5	11,5	3,2	8,8	197	99	0.204887279561	1.0	0.268,0.334	0.159,0.112	0.166
1962	"ENSG00000129460.11"	"NGDN"	chr14	+	23944379	23944851	23944379	23944517	23944766	23944851	1962	8,9	155,106	6,3	111,94	197	99	0.459565434665	1.0	0.025,0.041	0.026,0.016	0.012
1964	"ENSG00000129460.11"	"NGDN"	chr14	+	23946408	23946769	23946408	23946565	23946711	23946769	1964	28,12	89,58	24,16	100,73	197	99	0.553919040744	1.0	0.137,0.094	0.108,0.099	0.012
1965	"ENSG00000136059.10"	"VILL"	chr3	+	38047671	38048191	38047671	38047743	38047939	38048191	1965	15,9	15,11	10,6	10,5	197	99	0.757106888663	1.0	0.334,0.291	0.334,0.376	-0.042
196	"ENSG00000047410.9"	"TPR"	chr1	-	186310383	186312605	186310383	186310521	186312457	186312605	196	10,11	417,328	13,8	404,328	197	99	1	1.0	0.012,0.017	0.016,0.012	0.001
1972	"ENSG00000122783.12"	"C7orf49"	chr7	-	134853496	134853812	134853496	134853619	134853720	134853812	1972	55,311	1,2	150,184	1,1	197	99	0.833906712345	1.0	0.965,0.987	0.987,0.989	-0.012
1974	"ENSG00000162694.9"	"EXTL2"	chr1	-	101343031	101343459	101343031	101343203	101343289	101343459	1974	10,74	0,1	27,27	1,0	184	99	1	1.0	1.0,0.975	0.936,1.0	0.02
1976	"ENSG00000152804.6"	"HHEX"	chr10	+	94451611	94452303	94451611	94451768	94452124	94452303	1976	7,39	0,1	20,23	0,0	197	99	1	1.0	1.0,0.951	1.0,1.0	-0.024
1977	"ENSG00000099624.3"	"ATP5D"	chr19	+	1244313	1244824	1244313	1244439	1244735	1244824	1977	147,117	208,218	118,78	130,100	197	99	0.0474149288529	1.0	0.262,0.212	0.313,0.282	-0.06
1978	"ENSG00000099624.3"	"ATP5D"	chr19	+	1242326	1242608	1242326	1242357	1242454	1242608	1978	6,17	0,2	13,10	0,0	195	99	1	1.0	1.0,0.812	1.0,1.0	-0.094
1979	"ENSG00000180096.7"	"SEPT1"	chr16	-	30392447	30392794	30392447	30392565	30392659	30392794	1979	5,2	5,2	5,4	3,2	192	99	0.523867214362	1.0	0.34,0.34	0.462,0.508	-0.145
1981	"ENSG00000170364.8"	"SETMAR"	chr3	+	4354581	4355445	4354581	4354913	4355330	4355445	1981	11,47	0,2	30,23	1,1	197	99	0.772470347714	1.0	1.0,0.922	0.938,0.92	0.032
1982	"ENSG00000170364.8"	"SETMAR"	chr3	+	4354581	4355445	4354581	4354913	4355350	4355445	1982	35,31	0,2	25,20	1,1	197	99	0.653632044924	1.0	1.0,0.886	0.926,0.91	0.025
1983	"ENSG00000066379.10"	"ZNRD1"	chr6	+	30029030	30029446	30029030	30029211	30029291	30029446	1983	89,76	1,2	51,45	1,1	178	99	0.691927382504	1.0	0.98,0.955	0.966,0.962	0.004
1984	"ENSG00000130304.12"	"SLC27A1"	chr19	+	17597371	17598144	17597371	17597766	17597982	17598144	1984	4,3	6,3	1,1	2,1	197	99	0.841070974057	1.0	0.251,0.334	0.201,0.334	0.025
1988	"ENSG00000076928.13"	"ARHGEF1"	chr19	+	42396095	42396444	42396095	42396194	42396401	42396444	1988	22,18	42,44	17,13	47,31	197	99	0.563759992045	1.0	0.208,0.171	0.154,0.174	0.026
1989	"ENSG00000213780.6"	"GTF2H4"	chr6	+	30880886	30881164	30880886	30880934	30881085	30881164	1989	68,64	90,83	67,41	67,49	197	99	0.335234502034	1.0	0.275,0.279	0.334,0.296	-0.038
198	"ENSG00000143369.10"	"ECM1"	chr1	+	150482136	150482478	150482136	150482238	150482438	150482478	198	130,144	0,0	133,105	2,0	197	99	0.29818227274	1.0	1.0,1.0	0.971,1.0	0.014
1990	"ENSG00000213780.6"	"GTF2H4"	chr6	+	30880886	30881164	30880886	30880934	30881065	30881164	1990	69,72	0,0	63,39	1,1	197	99	0.277547177185	1.0	1.0,1.0	0.969,0.951	0.04
1991	"ENSG00000213780.6"	"GTF2H4"	chr6	+	30879460	30879923	30879460	30879544	30879790	30879923	1991	83,81	95,62	73,50	75,56	197	99	0.582999278943	1.0	0.305,0.396	0.328,0.31	0.032
1992	"ENSG00000213780.6"	"GTF2H4"	chr6	+	30879460	30879923	30879460	30879515	30879790	30879923	1992	167,112	0,0	132,103	1,1	197	99	0.279953871184	1.0	1.0,1.0	0.985,0.981	0.017
1993	"ENSG00000155229.16"	"MMS19"	chr10	-	99221252	99221653	99221252	99221482	99221584	99221653	1993	15,6	0,1	12,8	1,0	197	99	0.832144487657	1.0	1.0,0.751	0.858,1.0	-0.054
1994	"ENSG00000155229.16"	"MMS19"	chr10	-	99221252	99221653	99221252	99221379	99221584	99221653	1994	14,8	82,69	12,8	68,52	197	99	0.665519245808	1.0	0.079,0.055	0.081,0.072	-0.009
1995	"ENSG00000155229.16"	"MMS19"	chr10	-	99221345	99221653	99221345	99221390	99221584	99221653	1995	12,2	0,2	7,6	1,0	197	99	0.795400601789	1.0	1.0,0.334	0.779,1.0	-0.222
1999	"ENSG00000088247.11"	"KHSRP"	chr19	-	6415226	6415463	6415226	6415312	6415390	6415463	1999	1,20	297,312	5,4	168,193	176	99	0.624789801103	1.0	0.002,0.035	0.016,0.012	0.005
199	"ENSG00000143369.10"	"ECM1"	chr1	+	150482438	150482628	150482438	150482478	150482577	150482628	199	2,2	136,152	2,2	113,97	197	99	0.646603523231	1.0	0.007,0.007	0.009,0.01	-0.002
